id	modified	language	datasetID	datasetName	dynamicProperties	eventID	parentEventID	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	fieldNumber	eventRemarks	locationID	waterBody	country	stateProvince	county	locality	minimumElevationInMeters	maximumElevationInMeters	verbatimDepth	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	footprintWKT	footprintSRS	georeferenceRemarks
RCMed-survey-4547	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4547		RCMed U-CEM protocol				2017-04-25				2017	4	25												3	16	37.63212	-0.6904	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4548	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4548		RCMed U-CEM protocol				2017-05-20				2017	5	20												7	30	44.30833	9.17833	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4549	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4549		RCMed U-CEM protocol				2017-05-27				2017	5	27												3	21	40.3657	17.3125	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4550	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4550		RCMed U-CEM protocol				2017-06-04				2017	6	4												2	6	43.5124	13.6255	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4554	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4554		RCMed U-CEM protocol				2017-05-24				2017	5	24												1	7	45.70295	13.71156	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4555	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4555		RCMed U-CEM protocol				2017-06-02				2017	6	2												20	25	40.99278	17.23873	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4556	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4556		RCMed U-CEM protocol				2017-05-20				2017	5	20												7	30	44.30833	9.17833	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4557	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4557		RCMed U-CEM protocol				2017-05-06				2017	5	6												2	16	44.02579	8.22945	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4558	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4558		RCMed U-CEM protocol				2017-05-06				2017	5	6												7	22	44.02474	8.22977	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4559	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4559		RCMed U-CEM protocol				2017-05-05				2017	5	5												6	34	44.02258	8.22594	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4560	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4560		RCMed U-CEM protocol				2017-05-05				2017	5	5												9	32	44.02474	8.22977	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4561	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4561		RCMed U-CEM protocol				2017-06-08				2017	6	8												2	28	44.02472	8.23	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4562	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4562		RCMed U-CEM protocol				2017-06-08				2017	6	8												2	28	44.02472	8.23	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4563	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4563		RCMed U-CEM protocol				2017-06-08				2017	6	8												8	28	44.02503	8.22992	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4564	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4564		RCMed U-CEM protocol				2017-06-08				2017	6	8												8	28	44.02503	8.22992	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4565	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4565		RCMed U-CEM protocol				2017-06-08				2017	6	8												7	26	44.02472	8.23	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4566	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4566		RCMed U-CEM protocol				2017-06-08				2017	6	8												8	28	44.02503	8.22992	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4567	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4567		RCMed U-CEM protocol				2017-06-08				2017	6	8												8	26	44.025	8.23	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4570	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4570		RCMed U-CEM protocol				2017-05-20				2017	5	20												7	38	44.30883	9.17833	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4571	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4571		RCMed U-CEM protocol				2017-05-20				2017	5	20												6	46	44.30883	9.17833	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4574	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4574		RCMed U-CEM protocol				2017-06-14				2017	6	14												1	4	43.51223	13.62551	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4575	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4575		RCMed U-CEM protocol				2017-06-14				2017	6	14												1	4	43.51223	13.62551	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4576	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4576		RCMed U-CEM protocol				2017-06-14				2017	6	14												1	4	43.51223	13.62551	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4577	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4577		RCMed U-CEM protocol				2017-06-14				2017	6	14												1	4	43.51223	13.62551	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4578	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4578		RCMed U-CEM protocol				2017-05-23				2017	5	23												10	35	42.62241	10.09253	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4579	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4579		RCMed U-CEM protocol				2017-05-24				2017	5	24												6	36	42.581	10.10808	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4580	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4580		RCMed U-CEM protocol				2017-05-24				2017	5	24												8	27	42.3586	10.0642	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4581	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4581		RCMed U-CEM protocol				2017-06-16				2017	6	16												8	14	43.5014	13.6689	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4582	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4582		RCMed U-CEM protocol				2017-06-16				2017	6	16												8	14	43.5014	13.6689	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4583	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4583		RCMed U-CEM protocol				2017-06-15				2017	6	15												9	14	43.5014	13.6689	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4584	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4584		RCMed U-CEM protocol				2017-06-17				2017	6	17												7	23	40.99166	17.23861	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4585	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4585		RCMed U-CEM protocol				2017-05-25				2017	5	25												2	6	41.13944	16.83944	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4586	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4586		RCMed U-CEM protocol				2017-06-15				2017	6	15												1	5	40.14805	18.49916	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4587	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4587		RCMed U-CEM protocol				2017-06-15				2017	6	15												7	15	43.5014	13.6689	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4588	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4588		RCMed U-CEM protocol				2017-06-16				2017	6	16												7	14	43.5014	13.6689	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4589	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4589		RCMed U-CEM protocol				2017-05-25				2017	5	25												9	26	37.6392	-0.67397	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4590	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4590		RCMed U-CEM protocol				2017-05-27				2017	5	27												4	11	37.5374	-1.15455	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4591	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4591		RCMed U-CEM protocol				2017-05-27				2017	5	27												2	23	37.5823	-0.97893	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4592	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4592		RCMed U-CEM protocol				2017-06-24				2017	6	24												8	33	44.3055	9.1967	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4593	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4593		RCMed U-CEM protocol				2017-06-24				2017	6	24												10	30	44.3042	9.1986	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4594	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4594		RCMed U-CEM protocol				2017-06-25				2017	6	25												5	25	40.9921	17.23905	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4595	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4595		RCMed U-CEM protocol				2017-06-03				2017	6	3												10	18	44.29822	9.21798	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4596	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4596		RCMed U-CEM protocol				2016-06-28				2016	6	28												40	48	44.32054	9.14452	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4597	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4597		RCMed U-CEM protocol				2017-06-18				2017	6	18												5	18	44.31159	9.1758	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4598	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4598		RCMed U-CEM protocol				2017-06-30				2017	6	30												0	3	41.19388	16.63666	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4599	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4599		RCMed U-CEM protocol				2017-07-02				2017	7	2												16	34	40.3654	17.3121	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4600	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4600		RCMed U-CEM protocol				2017-07-02				2017	7	2												4	40	43.67472	7.33333	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4601	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4601		RCMed U-CEM protocol				2017-07-09				2017	7	9												5	24	44.29822	9.21798	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4602	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4602		RCMed U-CEM protocol				2017-07-11				2017	7	11												5	45	44.30428	9.19868	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4603	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4603		RCMed U-CEM protocol				2017-06-24				2017	6	24												25	28	42.06083	3.21444	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4605	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4605		RCMed U-CEM protocol				2017-07-18				2017	7	18												5	36	44.30568	9.19624	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4606	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4606		RCMed U-CEM protocol				2017-07-20				2017	7	20												3	17	40.97972	17.25916	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4607	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4607		RCMed U-CEM protocol				2017-07-04				2017	7	4												9	18	39.9973	15.3856	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4608	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4608		RCMed U-CEM protocol				2017-07-05				2017	7	5												11	21	39.99611	15.39305	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4609	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4609		RCMed U-CEM protocol				2017-07-07				2017	7	7												3	23	39.99611	15.39777	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4610	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4610		RCMed U-CEM protocol				2017-07-11				2017	7	11												5	11	39.99888	15.42833	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4611	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4611		RCMed U-CEM protocol				2017-07-26				2017	7	26												8	48	44.30303	9.20281	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4612	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4612		RCMed U-CEM protocol				2017-08-04				2017	8	4												1	22	38.69083	13.17388	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4613	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4613		RCMed U-CEM protocol				2017-08-04				2017	8	4												5	42	44.31262	9.17504	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4614	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4614		RCMed U-CEM protocol				2017-08-13				2017	8	13												0	30	38.6963	13.1865	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4615	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4615		RCMed U-CEM protocol				2017-08-14				2017	8	14												4	9	40.3645	17.3187	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4616	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4616		RCMed U-CEM protocol				2017-08-17				2017	8	17												0	7	44.00358	15.15338	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4617	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4617		RCMed U-CEM protocol				2017-07-08				2017	7	8												20	22	45.23052	12.48923	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4618	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4618		RCMed U-CEM protocol				2017-07-08				2017	7	8												17	19	45.2111	12.38441	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4619	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4619		RCMed U-CEM protocol				2017-08-01				2017	8	1												21	22	45.20284	12.42069	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4620	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4620		RCMed U-CEM protocol				2017-08-02				2017	8	2												24	25	45.17117	12.51688	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4621	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4621		RCMed U-CEM protocol				2017-08-17				2017	8	17												0	7	44.0036	15.1528	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4622	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4622		RCMed U-CEM protocol				2017-07-08				2017	7	8												20	22	45.2305	12.4892	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4623	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4623		RCMed U-CEM protocol				2017-07-08				2017	7	8												17	20	45.2111	12.3844	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4624	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4624		RCMed U-CEM protocol				2017-08-01				2017	8	1												21	22	45.2028	12.4207	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4625	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4625		RCMed U-CEM protocol				2017-08-02				2017	8	2												24	25	45.1712	12.5169	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4626	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4626		RCMed U-CEM protocol				2017-08-03				2017	8	3												28	30	45.16056	12.94861	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4627	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4627		RCMed U-CEM protocol				2017-08-03				2017	8	3												27	30	45.16028	12.93333	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4628	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4628		RCMed U-CEM protocol				2017-08-05				2017	8	5												21	23	45.45945	13.11988	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4629	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4629		RCMed U-CEM protocol				2017-08-05				2017	8	5												19	21	45.49023	13.15605	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4630	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4630		RCMed U-CEM protocol				2017-08-03				2017	8	3												28	30	45.1606	12.9486	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4631	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4631		RCMed U-CEM protocol				2017-08-03				2017	8	3												27	30	45.1603	12.9333	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4632	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4632		RCMed U-CEM protocol				2017-08-05				2017	8	5												21	23	45.4594	13.1199	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4633	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4633		RCMed U-CEM protocol				2017-08-05				2017	8	5												19	21	45.4902	13.1561	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4634	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4634		RCMed U-CEM protocol				2017-08-19				2017	8	19												2	5	44.0678	15.0755	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4635	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4635		RCMed U-CEM protocol				2017-08-19				2017	8	19												1	4	44.0675	15.0758	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4636	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4636		RCMed U-CEM protocol				2017-08-05				2017	8	5												19	20	45.52815	13.28785	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4637	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4637		RCMed U-CEM protocol				2017-08-06				2017	8	6												19	20	45.5359	13.29858	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-4638	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-4638		RCMed U-CEM protocol				2017-08-06				2017	8	6												19	20	45.53443	13.24682	EPSG:4326	200.0		EPSG:4326	
